LON      	LAT     	DEPTH	MAG 	MAGxMAG	EVENTID	AUTHOR   	DATE      	TIME       	DEPFIX	DEPQUAL	AUTHOR   	TYPE  						
-75.05	-15.795	26.5	5.1	26.01	610843991	ISC-EHB  	17/11/2010	38:01.1	      	L1     	ISC      	mb    	ISC      	MS    	4.6	GCMT     	MW    	5.3
-74.886	-15.618	27.1	4.6	21.16	610843990	ISC-EHB  	17/11/2010	36:33.5	      	L1     	ISC      	mb    						
-74.922	-15.79	25.6	5	25	610843995	ISC-EHB  	18/11/2010	31:51.3	      	L1     	ISC      	mb    	ISC      	MS    	4.3	GCMT     	MW    	5.1
-79.25	-2.721	97.1	4.1	16.81	610844036	ISC-EHB  	22/11/2010	24:13.6	      	L2     	ISC      	mb    						
-71.843	-14.865	26.6	4.9	24.01	610844072	ISC-EHB  	24/11/2010	08:33.3	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.3	GCMT     	MW    	5.2
-79.974	0.381	26.1	5.1	26.01	610844077	ISC-EHB  	25/11/2010	19:39.8	      	L1     	ISC      	mb    	ISC      	MS    	4.7	GCMT     	MW    	5.4
-71.557	-14.902	141.8	5.1	26.01	610844125	ISC-EHB  	28/11/2010	49:25.8	TRUE  	L2     	ISC      	mb    	GCMT     	MW    	5			
-70.991	-16.718	129.6	4.7	22.09	610844215	ISC-EHB  	7/12/2010	14:40.9	      	L1     	ISC      	mb    						
-77.258	-2.997	103.1	4.7	22.09	610844298	ISC-EHB  	13/12/2010	05:31.2	      	L1     	ISC      	mb    						
-69.183	-17.743	142.8	4.6	21.16	610844317	ISC-EHB  	15/12/2010	22:23.8	      	L1     	ISC      	mb    	GCMT     	MW    	5.1			
-73.487	-10.832	119.8	5.2	27.04	610844321	ISC-EHB  	16/12/2010	11:58.8	      	L1     	ISC      	mb    	GCMT     	MW    	5.3			
-71.502	-8.499	572.4	4.9	24.01	610844339	ISC-EHB  	17/12/2010	14:27.0	      	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-70.57	-15.418	185.9	4.7	22.09	610844422	ISC-EHB  	21/12/2010	04:47.6	      	L2     	ISC      	mb    						
-73.077	-12.297	35.5	5.1	26.01	610845152	ISC-EHB  	22/01/2011	06:51.6	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.7	GCMT     	MW    	5
-76.281	-10.774	122.2	4.7	22.09	610845319	ISC-EHB  	1/02/2011	26:05.9	      	L2     	ISC      	mb    						
-73.733	-16.827	13.6	4.8	23.04	610845409	ISC-EHB  	8/02/2011	01:14.8	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.1			
-75.697	-6.557	29	4.3	18.49	610845686	ISC-EHB  	3/03/2011	45:05.3	TRUE  	L3     	ISC      	mb    						
-69.424	-18.08	111.2	6	36	610845723	ISC-EHB  	6/03/2011	31:58.7	      	L1     	ISC      	mb    	GCMT     	MW    	6.3			
-75.553	-14.176	80.5	4.6	21.16	610847433	ISC-EHB  	23/03/2011	55:12.2	      	L2     	ISC      	mb    						
-74.688	-8.781	138.3	4.8	23.04	610847593	ISC-EHB  	27/03/2011	26:37.2	      	L1     	ISC      	mb    						
-79.524	-3.9	97.3	4.7	22.09	610848217	ISC-EHB  	20/04/2011	27:59.1	      	L2     	ISC      	mb    						
-72.124	-11.941	10	4.7	22.09	610848290	ISC-EHB  	25/04/2011	30:58.4	TRUE  	L3     	ISC      	mb    						
-78.146	-2.857	25	4.8	23.04	610848307	ISC-EHB  	25/04/2011	22:12.1	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.2			
-76.959	-6.855	40.6	4.2	17.64	610848406	ISC-EHB  	30/04/2011	49:39.3	      	L2     	ISC      	mb    						
-74.395	-15.249	72.7	5	25	610848522	ISC-EHB  	7/05/2011	33:46.1	      	L1     	ISC      	mb    	GCMT     	MW    	4.9			
-81.719	-1.871	22.7	4.7	22.09	610848634	ISC-EHB  	12/05/2011	36:03.4	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.1	GCMT     	MW    	5
-80.362	-1.188	35	4.6	21.16	610848707	ISC-EHB  	15/05/2011	15:47.0	TRUE  	L3     	ISC      	mb    						
-75.719	-6.596	31.7	4.2	17.64	610848880	ISC-EHB  	25/05/2011	33:59.7	      	L2     	ISC      	mb    						
-81.661	-2.351	15	4.4	19.36	610848934	ISC-EHB  	28/05/2011	37:00.9	TRUE  	L3     	ISC      	mb    						
-74.407	-7.76	152.8	5.1	26.01	610849040	ISC-EHB  	4/06/2011	37:44.8	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-69.366	-18.345	123.6	4.4	19.36	610849063	ISC-EHB  	5/06/2011	14:24.2	      	L2     	ISC      	mb    						
-69.546	-17.069	140.6	5.8	33.64	610849098	ISC-EHB  	8/06/2011	06:22.1	      	L1     	ISC      	mb    	GCMT     	MW    	5.9			
-69.764	-16.214	194.6	4.2	17.64	610849106	ISC-EHB  	8/06/2011	53:05.1	      	L2     	ISC      	mb    						
-74.919	-8.514	131	4.5	20.25	610849181	ISC-EHB  	12/06/2011	32:25.4	      	L1     	ISC      	mb    						
-74.602	-9.719	126.3	4.1	16.81	610849221	ISC-EHB  	14/06/2011	25:05.6	      	L2     	ISC      	mb    						
-71.054	-10.289	541.1	4.1	16.81	610849215	ISC-EHB  	14/06/2011	38:19.3	      	L1     	ISC      	mb    						
-72.153	-15.075	101.8	4.2	17.64	610849238	ISC-EHB  	15/06/2011	16:50.8	      	L2     	ISC      	mb    						
-69.245	-18.2	131	4.6	21.16	610849270	ISC-EHB  	17/06/2011	43:06.0	      	L1     	ISC      	mb    						
-80.89	-5.94	38.5	4.8	23.04	610849292	ISC-EHB  	18/06/2011	11:19.8	      	L1     	ISC      	mb    	ISC      	MS    	4.1			
-69.766	-17.787	103.1	4.9	24.01	610849278	ISC-EHB  	18/06/2011	38:22.7	      	L1     	ISC      	mb    						
-80.961	-6.033	32.8	5	25	610849297	ISC-EHB  	19/06/2011	20:06.6	      	L1     	ISC      	mb    	ISC      	MS    	5.1	GCMT     	MW    	5.6
-69.422	-16.797	180.7	4.5	20.25	610849400	ISC-EHB  	26/06/2011	08:24.8	      	L2     	ISC      	mb    						
-80.702	-6.514	35	4.8	23.04	610849431	ISC-EHB  	27/06/2011	05:28.3	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.9			
-76.058	-14.533	27.1	4.8	23.04	610849487	ISC-EHB  	2/07/2011	03:38.8	      	L1     	ISC      	mb    	ISC      	MS    	4			
-72.815	-15.728	96.6	4.3	18.49	610849662	ISC-EHB  	10/07/2011	49:08.2	      	L1     	ISC      	mb    						
-71.759	-15.609	129.3	4.3	18.49	610849780	ISC-EHB  	13/07/2011	23:28.9	      	L2     	ISC      	mb    						
-69.426	-18.629	104.6	5	25	610849798	ISC-EHB  	14/07/2011	57:35.2	      	L1     	ISC      	mb    						
-69.27	-15.75	238.4	4.9	24.01	610849796	ISC-EHB  	14/07/2011	34:40.8	      	L2     	ISC      	mb    						
-69.329	-15.838	240.1	4.5	20.25	610849801	ISC-EHB  	14/07/2011	53:55.1	      	L2     	ISC      	mb    						
-74.391	-8.11	151.2	4.4	19.36	610849896	ISC-EHB  	21/07/2011	16:44.7	      	L1     	ISC      	mb    						
-77.733	-1.796	161	4.6	21.16	610849900	ISC-EHB  	21/07/2011	23:47.9	      	L1     	ISC      	mb    						
-74.497	-14.819	92.6	5	25	610849938	ISC-EHB  	24/07/2011	49:07.5	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-76.664	-5.341	119.3	5.3	28.09	610849958	ISC-EHB  	25/07/2011	25:11.1	      	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-76.704	-2.706	122.5	5.2	27.04	610849980	ISC-EHB  	26/07/2011	58:29.2	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-76.987	-1.786	176.8	5.7	32.49	610850231	ISC-EHB  	15/08/2011	53:18.5	      	L1     	ISC      	mb    	GCMT     	MW    	5.7			
-74.492	-7.773	141.3	4.9	24.01	610850377	ISC-EHB  	24/08/2011	16:51.8	      	L1     	ISC      	mb    						
-74.522	-7.652	145.4	6.6	43.56	610850376	ISC-EHB  	24/08/2011	46:11.2	      	L1     	ISC      	mb    	GCMT     	MW    	7			
-69.438	-17.808	137.2	4.6	21.16	610850472	ISC-EHB  	31/08/2011	53:19.7	      	L1     	ISC      	mb    						
-79.682	-3.51	73.5	4.9	24.01	610850501	ISC-EHB  	2/09/2011	46:08.4	      	L1     	ISC      	mb    						
-77.176	-13.227	28.6	4.7	22.09	610850632	ISC-EHB  	11/09/2011	40:50.9	      	L1     	ISC      	mb    	ISC      	MS    	3.8			
-74.6	-7.799	144.7	4.4	19.36	610850720	ISC-EHB  	17/09/2011	09:16.5	      	L1     	ISC      	mb    						
-76.001	-11.987	107.9	4.5	20.25	610850788	ISC-EHB  	23/09/2011	15:10.3	      	L2     	ISC      	mb    						
-70.521	-17.281	118.9	4.5	20.25	610850783	ISC-EHB  	23/09/2011	21:39.0	      	L2     	ISC      	mb    						
-81.932	-6.055	11.5	5	25	610850802	ISC-EHB  	25/09/2011	35:05.0	      	L1     	ISC      	mb    	ISC      	MS    	4.2	GCMT     	MW    	5.1
-70.578	-15.468	175.1	4.5	20.25	610850982	ISC-EHB  	8/10/2011	29:26.5	      	L2     	ISC      	mb    						
-69.369	-18.546	111.1	4.4	19.36	610850987	ISC-EHB  	9/10/2011	55:17.2	      	L2     	ISC      	mb    						
-73.862	-11.149	39.6	4.7	22.09	610851018	ISC-EHB  	11/10/2011	36:47.3	      	L2     	ISC      	mb    	ISC      	MS    	4			
-75.663	-6.63	15	5.2	27.04	610851037	ISC-EHB  	13/10/2011	06:16.5	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5.1	GCMT     	MW    	5.2
-73.185	-15.858	83.2	4.5	20.25	610851057	ISC-EHB  	15/10/2011	17:56.7	      	L1     	ISC      	mb    						
-77.37	-5.527	25	4.6	21.16	610851090	ISC-EHB  	17/10/2011	22:41.4	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4			
-69.493	-18.045	122.2	5	25	610851156	ISC-EHB  	22/10/2011	07:42.3	      	L1     	ISC      	mb    	GCMT     	MW    	5.1			
-75.966	-14.571	21.8	5.5	30.25	610851269	ISC-EHB  	28/10/2011	46:03.0	TRUE  	L2     	ISC      	mb    	ISC      	MS    	5	GCMT     	MW    	5.6
-76.205	-14.554	23.5	4.8	23.04	610851266	ISC-EHB  	28/10/2011	51:58.7	      	L2     	ISC      	mb    	ISC      	MS    	4.8			
-76.111	-14.465	25.1	6.4	40.96	610851261	ISC-EHB  	28/10/2011	54:33.6	TRUE  	L2     	ISC      	mb    	ISC      	MS    	6.9	GCMT     	MW    	7
-76.129	-14.432	26.5	5.6	31.36	610851262	ISC-EHB  	28/10/2011	01:02.9	      	L2     	ISC      	mb    						
-76.158	-14.496	29	4.8	23.04	610851263	ISC-EHB  	28/10/2011	10:36.3	TRUE  	L3     	ISC      	mb    						
-76.221	-14.458	29	4.7	22.09	610851265	ISC-EHB  	28/10/2011	26:50.4	TRUE  	L3     	ISC      	mb    						
-76.119	-14.66	36.3	5	25	610851267	ISC-EHB  	28/10/2011	00:06.5	      	L2     	ISC      	mb    	ISC      	MS    	5.1			
-77.311	0.207	20	4.5	20.25	610851281	ISC-EHB  	29/10/2011	24:41.4	TRUE  	L1     	ISC      	mb    	ISC      	MS    	3.7			
-76.114	-14.735	37.1	4.7	22.09	610851275	ISC-EHB  	29/10/2011	23:39.2	      	L2     	ISC      	mb    	ISC      	MS    	4.1			
-75.925	-14.693	45.1	4.4	19.36	610851273	ISC-EHB  	29/10/2011	37:50.3	      	L2     	ISC      	mb    	ISC      	MS    	4.1			
-76.086	-14.454	49.1	4.8	23.04	610851271	ISC-EHB  	29/10/2011	48:59.4	      	L2     	ISC      	mb    	ISC      	MS    	4.2			
-76.067	-14.761	50.3	4.9	24.01	610851279	ISC-EHB  	29/10/2011	31:09.5	      	L2     	ISC      	mb    	ISC      	MS    	4.1			
-75.44	-9.401	36.4	5	25	610851288	ISC-EHB  	30/10/2011	10:48.0	      	L2     	ISC      	mb    	ISC      	MS    	4.6			
-75.91	-14.348	45	4.6	21.16	610851301	ISC-EHB  	30/10/2011	58:01.5	      	L2     	ISC      	mb    						
-76.262	-14.34	29	4.7	22.09	610851339	ISC-EHB  	2/11/2011	06:23.4	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.9			
-76.972	-13.855	27	4.7	22.09	610851406	ISC-EHB  	7/11/2011	36:37.5	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.2			
-77.553	-4.64	30	4.9	24.01	610851448	ISC-EHB  	9/11/2011	22:57.1	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.9			
-81.89	-5.995	15	4.5	20.25	610851498	ISC-EHB  	14/11/2011	24:28.9	TRUE  	L3     	ISC      	mb    						
-69.276	-16.444	216.7	4.2	17.64	610851500	ISC-EHB  	14/11/2011	40:11.7	      	L2     	ISC      	mb    						
-81.626	-1.741	15.5	5.7	32.49	610851522	ISC-EHB  	17/11/2011	57:03.8	TRUE  	L2     	ISC      	mb    	ISC      	MS    	5.6	GCMT     	MW    	6
-69.409	-18.88	113.3	4.3	18.49	610851598	ISC-EHB  	21/11/2011	17:47.2	      	L1     	ISC      	mb    						
-72.684	-14.084	81.2	4.9	24.01	610851616	ISC-EHB  	22/11/2011	02:12.4	      	L2     	ISC      	mb    						
-72.048	-16.673	104.1	4.9	24.01	610851608	ISC-EHB  	22/11/2011	18:06.8	      	L2     	ISC      	mb    						
-81.734	-1.623	15	4.5	20.25	610851650	ISC-EHB  	26/11/2011	37:21.5	TRUE  	L3     	ISC      	mb    						
-78.286	-10.778	51.3	5.1	26.01	610851651	ISC-EHB  	26/11/2011	59:57.9	      	L1     	ISC      	mb    	ISC      	MS    	4.2			
-76.168	-14.428	37	5.2	27.04	610851667	ISC-EHB  	27/11/2011	56:39.6	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.5	GCMT     	MW    	5.2
-77.193	-4.457	30	4.5	20.25	610851703	ISC-EHB  	30/11/2011	01:57.5	TRUE  	L3     	ISC      	mb    						
-73.476	-14.485	85	5	25	610851704	ISC-EHB  	30/11/2011	23:02.9	TRUE  	L3     	ISC      	mb    	GCMT     	MW    	5.1			
-69.334	-17.723	144.3	4.7	22.09	610851863	ISC-EHB  	11/12/2011	14:14.7	      	L1     	ISC      	mb    						
-77.177	-12.143	55.8	4.7	22.09	610851965	ISC-EHB  	19/12/2011	37:58.5	      	L1     	ISC      	mb    						
-70.41	-15.487	185.9	4.4	19.36	610852100	ISC-EHB  	29/12/2011	32:45.8	      	L2     	ISC      	mb    						
-75.665	-14.514	48.4	5	25	610852115	ISC-EHB  	30/12/2011	22:15.9	      	L1     	ISC      	mb    	ISC      	MS    	3.8			
-78.872	-2.022	113.3	4.6	21.16	610852111	ISC-EHB  	30/12/2011	13:00.9	      	L1     	ISC      	mb    						
-80.417	-0.884	36.8	5	25	610852284	ISC-EHB  	10/01/2012	07:11.7	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.3	GCMT     	MW    	5.1
-72.668	-14.876	111.2	4.8	23.04	610852300	ISC-EHB  	11/01/2012	58:37.8	TRUE  	L2     	ISC      	mb    	GCMT     	MW    	5.2			
-79.857	0.534	45	4.4	19.36	610852313	ISC-EHB  	12/01/2012	59:01.1	TRUE  	L3     	ISC      	mb    						
-74.348	-8.737	150.4	4.4	19.36	610852387	ISC-EHB  	17/01/2012	53:22.4	      	L1     	ISC      	mb    						
-82.773	-3.039	10	4.6	21.16	610852425	ISC-EHB  	19/01/2012	17:59.0	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4	GCMT     	MW    	4.9
-75.672	-14.214	49	6.3	39.69	610852595	ISC-EHB  	30/01/2012	11:01.1	      	L1     	ISC      	mb    	ISC      	MS    	6	GCMT     	MW    	6.4
-73.624	-16.181	72	4.9	24.01	610852627	ISC-EHB  	2/02/2012	50:48.1	      	L1     	ISC      	mb    						
-77.445	-3.667	15	4.7	22.09	610852735	ISC-EHB  	7/02/2012	18:21.6	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.8			
-79.328	0.698	55	5.6	31.36	610852756	ISC-EHB  	8/02/2012	54:41.2	TRUE  	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-76.557	-6.341	10	4.8	23.04	610852802	ISC-EHB  	11/02/2012	44:23.5	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4			
-76.771	-13.232	57.7	4.1	16.81	610852801	ISC-EHB  	11/02/2012	27:18.7	      	L1     	ISC      	mb    						
-74.291	-15.675	68.7	5	25	610852817	ISC-EHB  	12/02/2012	28:16.5	      	L1     	ISC      	mb    	GCMT     	MW    	4.9			
-77.055	-12.248	58.8	4.7	22.09	610852843	ISC-EHB  	14/02/2012	42:19.1	      	L1     	ISC      	mb    						
-69.641	-18.157	120.5	4.8	23.04	610852838	ISC-EHB  	14/02/2012	15:38.6	      	L1     	ISC      	mb    						
-69.396	-18.273	124.4	4.3	18.49	610852852	ISC-EHB  	14/02/2012	08:40.8	      	L2     	ISC      	mb    						
-72.732	-15.57	111.9	4.6	21.16	610852989	ISC-EHB  	24/02/2012	50:08.9	      	L2     	ISC      	mb    						
-76.344	-2.218	160.7	4.6	21.16	610852984	ISC-EHB  	24/02/2012	56:46.1	      	L1     	ISC      	mb    						
-69.421	-18.836	102.7	5.2	27.04	610853030	ISC-EHB  	26/02/2012	08:52.4	      	L1     	ISC      	mb    						
-80.374	-8.571	35	4.7	22.09	610853268	ISC-EHB  	9/03/2012	03:32.0	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.3			
-75.664	-14.297	67.3	4.7	22.09	610853328	ISC-EHB  	12/03/2012	34:59.1	      	L2     	ISC      	mb    						
-70.394	-15.743	180.2	4.6	21.16	610853353	ISC-EHB  	13/03/2012	30:58.6	      	L2     	ISC      	mb    						
-76.039	-10.149	120.7	4.4	19.36	610853370	ISC-EHB  	14/03/2012	52:37.9	      	L2     	ISC      	mb    						
-78.082	-11.071	62.2	4.8	23.04	610853474	ISC-EHB  	19/03/2012	21:34.0	      	L2     	ISC      	mb    						
-77.638	-1.611	177.6	4.3	18.49	610853493	ISC-EHB  	20/03/2012	32:17.0	      	L2     	ISC      	mb    						
-69.38	-17.873	149	4.4	19.36	610853551	ISC-EHB  	24/03/2012	46:23.7	      	L2     	ISC      	mb    						
-70.529	-15.511	162.2	4.5	20.25	610853552	ISC-EHB  	24/03/2012	39:25.7	      	L2     	ISC      	mb    						
-80.76	-5.25	37.2	5.4	29.16	610853706	ISC-EHB  	3/04/2012	08:04.7	TRUE  	L2     	ISC      	mb    	GCMT     	MW    	5.2			
-74.495	-15.248	75.3	4.5	20.25	610854027	ISC-EHB  	17/04/2012	26:34.5	      	L2     	ISC      	mb    						
-71.716	-14.885	123.5	4.8	23.04	610854068	ISC-EHB  	19/04/2012	02:46.6	      	L1     	ISC      	mb    	GCMT     	MW    	4.9			
-71.471	-14.816	121.6	5.3	28.09	610854108	ISC-EHB  	21/04/2012	36:06.2	      	L1     	ISC      	mb    	GCMT     	MW    	5.4			
-76.085	-10.283	124.9	4.6	21.16	610854135	ISC-EHB  	22/04/2012	45:58.1	      	L1     	ISC      	mb    						
-69.237	-17.403	153.8	4.3	18.49	610854132	ISC-EHB  	22/04/2012	04:53.6	      	L2     	ISC      	mb    						
-75.612	-15.19	28	4.5	20.25	610854158	ISC-EHB  	24/04/2012	42:07.8	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.8			
-79.839	-2.397	79.7	4.5	20.25	610854235	ISC-EHB  	29/04/2012	43:20.5	      	L1     	ISC      	mb    						
-75.903	-13.852	70.3	5	25	610854360	ISC-EHB  	6/05/2012	41:00.7	      	L1     	ISC      	mb    	GCMT     	MW    	5.5			
-69.693	-17.746	100.1	6.3	39.69	610854462	ISC-EHB  	14/05/2012	00:39.2	      	L1     	ISC      	mb    	GCMT     	MW    	6.3			
-79.795	-8.614	46.7	4.8	23.04	610854471	ISC-EHB  	15/05/2012	50:42.3	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.5	GCMT     	MW    	5
-74.533	-15.676	42.2	4.6	21.16	610854618	ISC-EHB  	23/05/2012	36:43.7	      	L1     	ISC      	mb    						
-70.715	-16.729	123.9	4.8	23.04	610854606	ISC-EHB  	23/05/2012	04:35.2	      	L1     	ISC      	mb    						
-77.879	-1.772	157.6	4.7	22.09	610854613	ISC-EHB  	23/05/2012	24:05.8	      	L1     	ISC      	mb    	GCMT     	MW    	4.8			
-76.309	-13.717	64.4	4.7	22.09	610854663	ISC-EHB  	27/05/2012	21:35.1	      	L2     	ISC      	mb    						
-74.156	-8.517	160.4	4.6	21.16	610854727	ISC-EHB  	31/05/2012	57:24.3	      	L1     	ISC      	mb    						
-72.501	-15.924	104.8	6	36	610854832	ISC-EHB  	7/06/2012	03:18.1	      	L1     	ISC      	mb    	GCMT     	MW    	6.2			
-81.65	-1.764	18.4	4.8	23.04	610854848	ISC-EHB  	8/06/2012	19:00.6	TRUE  	L2     	ISC      	mb    	ISC      	MS    	3.8	GCMT     	MW    	5
-69.826	-17.847	107.7	4.9	24.01	610854898	ISC-EHB  	11/06/2012	37:38.4	      	L1     	ISC      	mb    						
-69.679	-16.321	195.8	4.2	17.64	610854936	ISC-EHB  	15/06/2012	33:04.7	      	L2     	ISC      	mb    						
-77.673	-3.649	20	4.4	19.36	610854956	ISC-EHB  	16/06/2012	35:12.2	TRUE  	L3     	ISC      	mb    						
-76.317	-2.273	33.8	4.9	24.01	610854946	ISC-EHB  	16/06/2012	19:37.4	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-78.814	-1.117	15	4.8	23.04	610854989	ISC-EHB  	18/06/2012	34:47.3	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.9			
-76.774	-11.564	90.5	4.2	17.64	610855036	ISC-EHB  	21/06/2012	17:10.8	      	L2     	ISC      	mb    						
-80.876	-1.617	35	4.4	19.36	610855116	ISC-EHB  	27/06/2012	17:29.2	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.6			
-75.671	-14.456	47.9	5.9	34.81	610855187	ISC-EHB  	2/07/2012	31:38.5	      	L1     	ISC      	mb    	ISC      	MS    	5.3	GCMT     	MW    	5.8
-76.267	-4.074	113.8	5.1	26.01	610855205	ISC-EHB  	3/07/2012	47:03.0	      	L1     	ISC      	mb    	GCMT     	MW    	4.9			
-75.652	-15.343	21.2	5.1	26.01	610855321	ISC-EHB  	11/07/2012	52:37.3	TRUE  	L2     	ISC      	mb    	ISC      	MS    	5.2	GCMT     	MW    	5.5
-75.499	-15.383	23	4.9	24.01	610855322	ISC-EHB  	11/07/2012	41:51.2	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.4	GCMT     	MW    	5.1
-73.174	-15.194	102.1	5	25	610855353	ISC-EHB  	13/07/2012	26:14.5	      	L1     	ISC      	mb    	GCMT     	MW    	5.1			
-69.569	-17.57	105.1	4.5	20.25	610855344	ISC-EHB  	13/07/2012	57:55.3	      	L2     	ISC      	mb    						
-74.357	-8.632	154.2	4.3	18.49	610855349	ISC-EHB  	13/07/2012	17:55.7	      	L1     	ISC      	mb    						
-73.871	-13.639	86.6	5	25	610855387	ISC-EHB  	15/07/2012	05:06.4	      	L1     	ISC      	mb    	GCMT     	MW    	4.8			
-77.675	-1.531	181.5	4.5	20.25	610855378	ISC-EHB  	15/07/2012	51:23.4	      	L1     	ISC      	mb    						
-72.572	-13.363	85	4.1	16.81	610855393	ISC-EHB  	16/07/2012	33:47.9	TRUE  	L3     	ISC      	mb    						
-74.263	-8.001	153.8	4.6	21.16	610855411	ISC-EHB  	18/07/2012	06:54.9	      	L1     	ISC      	mb    						
-69.383	-18.142	125.3	4.6	21.16	610855559	ISC-EHB  	28/07/2012	48:06.9	      	L1     	ISC      	mb    						
-80.895	-2.017	24.1	4.8	23.04	610855582	ISC-EHB  	30/07/2012	19:43.8	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.1	GCMT     	MW    	5
-75.538	-6.691	20	4.6	21.16	610855589	ISC-EHB  	31/07/2012	07:35.6	TRUE  	L3     	ISC      	mb    						
-74.324	-8.445	149.2	5.8	33.64	610855613	ISC-EHB  	2/08/2012	38:31.1	      	L1     	ISC      	mb    	GCMT     	MW    	6			
-72.752	-16.228	80.3	4.5	20.25	610855637	ISC-EHB  	3/08/2012	03:16.9	      	L1     	ISC      	mb    						
-76.895	-13.503	45.9	4.7	22.09	610855695	ISC-EHB  	7/08/2012	31:05.0	      	L2     	ISC      	mb    	ISC      	MS    	4			
-69.852	-18.023	97.9	4.2	17.64	610855701	ISC-EHB  	7/08/2012	43:52.4	      	L1     	ISC      	mb    						
-76.04	-9.049	125.5	4.8	23.04	610855689	ISC-EHB  	7/08/2012	02:50.9	      	L1     	ISC      	mb    						
-75.634	-9.694	121.5	4.4	19.36	610855707	ISC-EHB  	8/08/2012	35:16.7	      	L2     	ISC      	mb    						
-69.251	-17.915	136.6	4.5	20.25	610855766	ISC-EHB  	11/08/2012	09:21.9	      	L2     	ISC      	mb    						
-76.958	-5.674	126.5	4.9	24.01	610855781	ISC-EHB  	13/08/2012	32:48.4	      	L1     	ISC      	mb    						
-77.301	-5.074	30	4.4	19.36	610855867	ISC-EHB  	21/08/2012	34:22.3	TRUE  	L3     	ISC      	mb    						
-74.936	-8.644	133.4	4.8	23.04	610855978	ISC-EHB  	30/08/2012	01:24.6	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-70.213	-16.241	159.6	4.3	18.49	610856113	ISC-EHB  	2/09/2012	11:49.3	      	L2     	ISC      	mb    						
-73.537	-16.072	49	4.8	23.04	610856220	ISC-EHB  	6/09/2012	04:21.5	      	L1     	ISC      	mb    	ISC      	MS    	4	GCMT     	MW    	5.1
-80.161	-3.854	89	4.3	18.49	610856386	ISC-EHB  	15/09/2012	14:28.9	      	L2     	ISC      	mb    						
-69.172	-16.715	195.8	4.2	17.64	610856397	ISC-EHB  	15/09/2012	41:24.5	      	L2     	ISC      	mb    						
-72.742	-13.963	82.9	4.9	24.01	610856446	ISC-EHB  	20/09/2012	08:05.9	      	L1     	ISC      	mb    	GCMT     	MW    	4.9			
-70.893	-17.378	55	4.2	17.64	610856481	ISC-EHB  	22/09/2012	36:21.0	TRUE  	L3     	ISC      	mb    						
-76.031	-9.013	128.8	4.5	20.25	610856530	ISC-EHB  	25/09/2012	49:08.4	      	L1     	ISC      	mb    						
-69.616	-17.431	132.5	5.2	27.04	610856576	ISC-EHB  	29/09/2012	48:57.9	      	L1     	ISC      	mb    	GCMT     	MW    	5.3			
-75.643	-8.922	54.4	4.3	18.49	610856607	ISC-EHB  	1/10/2012	51:21.6	      	L2     	ISC      	mb    						
-76.266	-14.363	28.8	4.9	24.01	610856642	ISC-EHB  	3/10/2012	48:56.7	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.4	GCMT     	MW    	5.1
-70.333	-13.507	20	4.8	23.04	610856821	ISC-EHB  	17/10/2012	25:55.6	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.2			
